"x1" "x2" "y"
"1208" -1.129685 0.189806 1
"9478" 1.347486 0.518402 1
"2044" -0.862461 -1.388247 1
"4284" -0.185724 -0.47113 0
"2885" -0.613748 -0.892209 1
"653" -1.295713 0.828592 1
"128" -1.46057 1.439854 1
"4341" -0.170148 0.886253 0
"9879" 1.463939 0.111766 1
"5406" 0.157077 0.241436 0
"841" -1.238659 -1.321741 1
"400" -1.372689 1.246857 1
"4001" -0.278492 1.152443 0
"2309" -0.786045 -0.393753 1
"3303" -0.483885 1.331408 1
"1680" -0.973807 -0.687273 1
"4656" -0.071729 0.938499 0
"3052" -0.563603 0.590664 0
"7477" 0.752971 -1.04411 1
"1957" -0.888838 -1.005439 1
"8737" 1.116268 0.021099 1
"7816" 0.852255 -0.769106 1
"9746" 1.426445 -0.436552 1
"4340" -0.17047 0.365831 0
"6351" 0.435848 1.175455 0
"5688" 0.240402 0.709921 0
"3563" -0.408872 -1.488909 1
"2593" -0.69933 0.731005 0
"4914" 0.005717 1.403139 1
"5162" 0.083446 1.383308 1
"1960" -0.888051 -0.733051 1
"1064" -1.170631 -0.071013 1
"6290" 0.415782 -0.727215 1
"2331" -0.779163 -0.490149 1
"365" -1.3827 0.955266 1
"8444" 1.02947 -0.138928 1
"5017" 0.033869 0.260159 0
"3365" -0.464349 1.278156 1
"5123" 0.070244 -0.694368 0
"6263" 0.408852 -1.423628 1
"2962" -0.590562 0.045794 0
"5021" 0.034086 -1.315286 1
"5457" 0.173283 0.335839 0
"604" -1.314354 0.182435 1
"116" -1.463526 1.067317 1
"6187" 0.385269 -0.60647 0
"9046" 1.213132 -0.290917 1
"6809" 0.565755 0.089482 0
"7067" 0.635601 0.058746 0
"983" -1.193101 -1.366952 1
"5225" 0.098783 1.282486 1
"9826" 1.449115 -1.064767 1
"3449" -0.442312 0.262548 0
"492" -1.346147 1.391667 1
"903" -1.220363 -0.264892 1
"5621" 0.220996 1.265561 1
"5104" 0.063748 -0.871259 0
"9492" 1.352425 -1.005898 1
"2940" -0.597995 0.7812 0
"7088" 0.640784 -0.796271 1
"2481" -0.73477 0.748797 0
"5378" 0.151607 -0.371118 0
"677" -1.288282 0.652545 1
"4090" -0.249448 0.378171 0
"7134" 0.654827 -0.942591 1
"7837" 0.859535 0.401583 0
"8335" 1.000167 1.294455 1
"9386" 1.318511 1.477051 1
"2723" -0.667544 0.310424 0
"3104" -0.547712 -0.374889 0
"486" -1.348509 -0.290062 1
"8331" 0.998518 -1.377727 1
"6477" 0.47344 1.09485 0
"2118" -0.838573 -0.351638 1
"4784" -0.033222 -0.508646 0
"9021" 1.207649 -0.265828 1
"3715" -0.364017 0.502022 0
"6439" 0.462258 -0.396526 0
"2142" -0.831161 0.227018 0
"2658" -0.68191 -0.616699 1
"7029" 0.627495 1.304036 1
"7323" 0.710136 1.143711 0
"2513" -0.724589 -1.386914 1
"786" -1.255435 -0.906425 1
"6018" 0.335551 0.701793 0
"2194" -0.819647 -1.161435 1
"1187" -1.136455 -1.002375 1
"4069" -0.256287 0.401197 0
"8714" 1.108323 -1.083588 1
"9591" 1.382803 -0.515055 1
"6550" 0.495904 -0.324759 0
"7484" 0.755128 -0.177744 0
"8197" 0.960679 1.318962 1
"6296" 0.416962 -0.478552 0
"1164" -1.142963 -0.253039 1
"1387" -1.069592 0.180595 0
"4178" -0.220081 -0.335958 0
"422" -1.367147 1.417492 1
"7224" 0.681259 0.624423 0
"6127" 0.366785 -0.572686 0
"2571" -0.706075 0.176918 0
"4542" -0.103222 1.427785 1
"191" -1.441154 -0.612816 1
"7429" 0.740759 0.227242 0
"6848" 0.577875 0.409312 0
"3309" -0.483391 0.031231 0
"8900" 1.168835 -1.117068 1
"8308" 0.993561 -0.097383 1
"5707" 0.246369 1.322294 1
"7525" 0.766142 0.43284 0
"1162" -1.143827 0.015505 1
"381" -1.378633 -0.006441 1
"6159" 0.378219 1.393806 1
"9797" 1.440673 -0.605363 1
"9020" 1.207526 0.291361 1
"6064" 0.347857 0.745777 0
"1386" -1.070217 -1.479269 1
"6480" 0.473825 1.410868 1
"7369" 0.723088 0.24634 0
"9863" 1.461492 0.45153 1
"7893" 0.873925 0.569254 0
"452" -1.360226 -1.268607 1
"490" -1.34648 0.757652 1
"3149" -0.535565 -0.730728 1
"7476" 0.752771 0.006878 0
"1153" -1.145549 -0.186952 1
"806" -1.250658 -0.08611 1
"3791" -0.341375 0.241418 0
"5204" 0.094102 -1.36266 1
"8984" 1.195215 -0.772851 1
"3610" -0.396325 -1.366289 1
"1397" -1.066633 0.064993 1
"7057" 0.633847 -1.131778 1
"7407" 0.733955 -0.903521 1
"3411" -0.451206 0.66019 0
"7924" 0.882933 -0.46443 1
"5865" 0.293851 -0.949333 1
"8117" 0.938338 0.06327 0
"3396" -0.455772 0.360303 0
"5543" 0.198012 0.338872 0
"1853" -0.921517 1.276134 1
"720" -1.276063 0.858242 1
"9358" 1.309264 1.085287 1
"9922" 1.47507 1.473133 1
"5255" 0.113725 -0.781137 0
"1086" -1.165623 -0.191392 1
"7341" 0.717318 -1.285218 1
"3298" -0.485551 -0.239038 0
"6320" 0.424063 -0.378497 0
"9367" 1.311598 0.735445 1
"7635" 0.798386 0.70624 0
"4718" -0.052428 -1.211425 1
"5735" 0.257584 -0.534614 0
"9813" 1.445689 -0.272131 1
"690" -1.28484 -1.374764 1
"6406" 0.451487 0.357851 0
"9600" 1.384942 0.247379 1
"3637" -0.388004 0.597267 0
"3911" -0.305975 -0.636985 0
"902" -1.221246 1.39282 1
"83" -1.475202 0.422539 1
"4227" -0.202348 0.775556 0
"3640" -0.387278 1.076238 0
"2944" -0.597292 -0.26699 0
"471" -1.353314 1.470782 1
"3415" -0.450311 -1.491182 1
"2895" -0.610784 -1.177446 1
"699" -1.281186 -0.856291 1
"6823" 0.57011 -0.216247 0
"8219" 0.966592 1.141197 1
"7250" 0.687464 0.77374 0
"8365" 1.007646 0.294389 0
"1053" -1.17363 0.886274 1
"5398" 0.155453 -0.698929 0
"5344" 0.138222 0.06522 0
"5879" 0.299332 -1.048696 1
"7216" 0.679601 1.280733 1
"1505" -1.032805 1.46079 1
"5880" 0.299975 -0.632288 0
"6193" 0.386759 -0.877509 1
"9438" 1.335313 -0.244228 1
"5508" 0.189063 -1.395763 1
"138" -1.457957 -0.123086 1
"3259" -0.499627 -0.318778 0
"3153" -0.532466 0.89571 0
"9023" 1.208157 0.149456 1
"1359" -1.078722 1.436108 1
"8313" 0.99426 -0.037194 1
"9767" 1.43075 -0.122871 1
"2987" -0.583761 -0.570372 1
"159" -1.449907 1.029418 1
"3193" -0.519762 -1.280667 1
"5353" 0.141968 0.186915 0
"2779" -0.643759 -1.133941 1
"7414" 0.736636 -0.568269 1
"3852" -0.324195 0.627135 0
"25" -1.491557 -0.574348 1
"6046" 0.342698 0.635186 0
"7931" 0.884813 0.60747 0
"863" -1.233137 1.243646 1
"2394" -0.76255 -0.913755 1
"323" -1.399746 0.63452 1
"6666" 0.528638 0.41161 0
"9316" 1.296309 -0.044167 1
"6548" 0.495527 -1.205187 1
"207" -1.436889 0.322118 1
"8468" 1.03501 0.348742 0
"3700" -0.369931 -0.005999 0
"5145" 0.075915 0.744497 0
"2308" -0.786729 0.270662 0
"8258" 0.9793 1.195708 1
"2276" -0.794961 -0.188165 0
"7213" 0.678511 -1.076555 1
"8624" 1.081075 -1.28541 1
"3838" -0.326245 -1.332349 1
"3695" -0.37081 0.061187 0
"4383" -0.155564 0.629833 0
"8940" 1.179573 0.918617 1
"131" -1.45953 1.399699 1
"8338" 1.00142 -1.247497 1
"483" -1.349531 -1.013282 1
"2062" -0.854747 -0.846815 1
"5788" 0.271265 -1.467286 1
"2348" -0.775655 1.273612 1
"3023" -0.573928 -1.013554 1
"6658" 0.525442 -0.788382 1
"7957" 0.893208 -0.64063 1
"1679" -0.974007 0.086489 0
"7730" 0.825893 1.175142 1
"1514" -1.029938 -1.038558 1
"4836" -0.018244 0.87679 0
"1362" -1.077983 0.196268 0
"1715" -0.962135 -1.271433 1
"7320" 0.709601 -0.32703 0
"310" -1.402634 1.474929 1
"7920" 0.881993 0.033344 0
"4373" -0.157255 0.39138 0
"6112" 0.362971 1.286943 1
"9870" 1.462501 1.309106 1
"9337" 1.303317 1.245362 1
"9434" 1.332482 -0.03152 1
"9850" 1.457176 -0.22575 1
"11" -1.497064 0.874722 1
"8395" 1.01562 1.394392 1
"7415" 0.736887 0.693232 0
"9565" 1.376438 -0.047281 1
"565" -1.324038 -0.776901 1
"3627" -0.390671 -1.049944 1
"5420" 0.161266 -0.166785 0
"1734" -0.955861 0.218399 0
"9394" 1.319767 1.141272 1
"2881" -0.616102 -0.662989 1
"2315" -0.785187 0.732433 0
"2233" -0.808952 -0.65866 1
"3398" -0.45546 -0.311764 0
"9821" 1.448075 -0.477037 1
"7129" 0.652033 0.555797 0
"2626" -0.690463 1.361106 1
"5911" 0.305713 1.347168 1
"1200" -1.133419 1.496618 1
"9566" 1.376554 0.862712 1
"3191" -0.520647 -0.934404 1
"3119" -0.543554 -0.836133 1
"379" -1.378938 0.222558 1
"5600" 0.215082 0.112855 0
"8031" 0.913798 1.097912 1
"576" -1.32147 -0.396258 1
"985" -1.19256 -1.085709 1
"4082" -0.250612 1.423659 1
"657" -1.293522 0.174286 1
"344" -1.389399 -1.21941 1
"6293" 0.416035 -0.15406 0
"851" -1.235935 0.622649 1
"5577" 0.207831 1.387864 1
"5059" 0.045652 0.222374 0
"9182" 1.253571 0.554074 1
"4343" -0.169782 1.420754 1
"682" -1.28629 1.326626 1
"2299" -0.788788 -1.285292 1
"8037" 0.916131 1.105032 1
"2293" -0.791001 -0.325297 1
"6771" 0.556469 -0.214064 0
"7303" 0.703649 -1.362457 1
"3983" -0.284184 -0.042295 0
"9191" 1.256114 -1.166911 1
"2454" -0.742049 0.849766 0
"9985" 1.495581 -0.712392 1
"702" -1.280913 0.381073 1
"8552" 1.061467 -0.261322 1
"6695" 0.535589 1.482174 1
"7309" 0.704996 1.123766 0
"3151" -0.534596 0.689215 0
"4924" 0.008524 -0.28918 0
"8033" 0.915303 -0.547793 1
"3109" -0.546342 -0.196114 0
"2343" -0.775979 0.893712 0
"8578" 1.068746 -0.738896 1
"9439" 1.335359 1.035721 1
"6370" 0.442386 1.050603 0
"3376" -0.461247 1.432821 1
"8782" 1.132208 -0.694329 1
"6415" 0.454168 0.518555 0
"2017" -0.868755 0.829803 0
"3659" -0.381403 -1.298713 1
"1217" -1.124958 -1.498452 1
"9132" 1.237228 1.000801 1
"8088" 0.93032 -0.03771 0
"8945" 1.181868 -0.709226 1
"599" -1.315801 -0.069295 1
"5073" 0.05103 -0.806557 0
"6853" 0.57978 0.460049 0
"2880" -0.616457 0.337999 0
"8521" 1.049936 1.133129 1
"4991" 0.024432 1.373983 1
"9042" 1.21207 -0.374446 1
"8156" 0.947152 -0.462253 1
"5030" 0.036687 0.771645 0
"1396" -1.066828 -0.955292 1
"137" -1.457991 0.724875 1
"5939" 0.313224 -0.376451 0
"5294" 0.123726 1.258265 1
"8660" 1.092244 -0.877172 1
"6826" 0.571012 -1.422266 1
"7805" 0.849388 -0.094839 0
"7053" 0.632606 -1.462878 1
"157" -1.450071 0.691026 1
"5979" 0.325613 -0.618553 0
"6103" 0.359992 0.234567 0
"5266" 0.117312 -1.318815 1
"306" -1.403664 0.124401 1
"6836" 0.573553 -1.406301 1
"3803" -0.336447 1.494598 1
"8382" 1.012013 1.186091 1
"245" -1.425365 0.903429 1
"5369" 0.149128 -0.060291 0
"1756" -0.949991 0.842746 0
"8584" 1.07026 -0.856918 1
"190" -1.44137 -0.312536 1
"6635" 0.520793 1.340765 1
"1921" -0.899282 -0.203866 1
"7791" 0.845089 -0.500702 1
"4839" -0.017541 1.239411 1
"1367" -1.076094 -0.603675 1
"9463" 1.342558 -1.495578 1
"87" -1.473147 -0.816763 1
"4312" -0.178775 0.117269 0
"3827" -0.329027 0.580293 0
"6490" 0.47635 -0.906455 1
"3198" -0.518712 -0.103037 0
"3279" -0.492892 -1.072237 1
"1873" -0.916459 -0.786847 1
"9233" 1.26792 0.572125 1
"7898" 0.875805 0.53122 0
"2442" -0.744887 -1.395345 1
"3195" -0.519579 1.347544 1
"8637" 1.085099 -0.208328 1
"5831" 0.283237 -1.445828 1
"8323" 0.996481 -1.109828 1
"398" -1.373463 0.49669 1
"3654" -0.383564 1.410416 1
"9010" 1.204234 -0.768692 1
"4587" -0.09117 1.070948 0
"8467" 1.034588 -0.77059 1
"1571" -1.007149 -0.299536 1
"2319" -0.783654 1.148376 0
"1935" -0.897207 1.038429 0
"6329" 0.427041 0.911217 0
"2452" -0.742087 -0.402896 1
"6164" 0.379437 0.308242 0
"2487" -0.731691 -0.146698 0
"3531" -0.416056 1.306712 1
"9268" 1.280455 -1.380353 1
"6874" 0.586082 -0.902666 1
"6569" 0.502605 -1.226393 1
"510" -1.341274 0.440351 1
"4224" -0.203097 -1.045806 1
"5711" 0.24683 -0.872288 1
"4391" -0.152903 0.654318 0
"5860" 0.292879 -1.036614 1
"3181" -0.524129 0.016959 0
"5584" 0.210851 -0.917074 1
"3202" -0.516233 0.092554 0
"3676" -0.376319 -0.273385 0
"2368" -0.770168 -0.0504 0
"9540" 1.370419 -0.020857 1
"7032" 0.628509 0.881308 0
"4973" 0.019798 -0.505183 0
"3834" -0.328085 -1.339293 1
"7613" 0.792093 0.693491 0
"871" -1.230042 0.191851 1
"1630" -0.988309 -1.010629 1
"5394" 0.15455 -0.631829 0
"5734" 0.257477 0.550282 0
"9432" 1.33224 0.522621 1
"2372" -0.769258 1.243259 1
"9125" 1.234001 -0.860864 1
"1192" -1.135363 0.420097 1
"213" -1.435044 0.029261 1
"9123" 1.233535 -1.14002 1
"7774" 0.839941 -0.89797 1
"4589" -0.090903 -0.805564 0
"8396" 1.015819 0.873488 0
"8785" 1.133755 -0.351746 1
"836" -1.23939 -0.507873 1
"9189" 1.25561 -0.062706 1
"4" -1.498383 1.456647 1
"8181" 0.955027 1.422281 1
"6099" 0.359245 -0.777219 1
"7576" 0.779515 -0.089303 0
"4860" -0.010735 -0.852709 0
"1510" -1.030853 0.40572 0
"5360" 0.145803 -0.089499 0
"1474" -1.045745 -1.219399 1
"9660" 1.403679 1.282935 1
"5131" 0.073119 0.351842 0
"3697" -0.370399 -0.919818 1
"8160" 0.948369 0.046473 0
"7358" 0.720493 -0.778137 1
"1117" -1.155869 -0.305796 1
"2374" -0.768821 0.283582 0
"6213" 0.392645 -0.467797 0
"7999" 0.902584 1.351914 1
"4771" -0.036569 0.808274 0
"1868" -0.917009 1.12244 1
"9363" 1.311221 1.211713 1
"5055" 0.044245 0.417697 0
"2991" -0.582808 0.736562 0
"5051" 0.042421 -0.585557 0
"1635" -0.986246 -0.769902 1
"8658" 1.092132 -1.045581 1
"8207" 0.962921 -0.216276 1
"7217" 0.679881 -0.166183 0
"96" -1.471336 1.139672 1
"2310" -0.785973 0.745791 0
"7315" 0.706948 0.25674 0
"3310" -0.483081 -0.066885 0
"668" -1.290325 -1.171346 1
"3672" -0.37751 -1.24774 1
"173" -1.446365 -0.084464 1
"7225" 0.681455 -0.934747 1
"2057" -0.857647 0.418847 0
"2852" -0.625224 0.235011 0
"3692" -0.371258 1.460954 1
"6061" 0.347316 0.506189 0
"8530" 1.054293 -0.073885 1
"1959" -0.888395 -1.332736 1
"9734" 1.423544 1.175016 1
"5272" 0.118161 -0.638018 0
"9019" 1.207448 1.318533 1
"7283" 0.698922 0.355206 0
"3470" -0.435737 1.413877 1
"636" -1.30386 -1.231529 1
"5300" 0.124773 -1.201016 1
"7847" 0.862535 -0.2798 1
"5048" 0.041556 -0.536703 0
"4231" -0.200413 -0.870255 1
"9269" 1.28058 -1.37947 1
"8892" 1.165676 -1.441928 1
"8052" 0.919679 0.608642 0
"1281" -1.105338 0.675093 0
"9500" 1.354183 0.625749 1
"1720" -0.961617 1.229209 1
"3613" -0.395532 -1.282988 1
"9223" 1.265175 -0.964533 1
"4488" -0.120448 -1.033738 1
"9107" 1.229272 -0.997665 1
"2054" -0.859894 -0.702449 1
"6522" 0.486485 1.411816 1
"2187" -0.820795 -0.449063 1
"9671" 1.40756 -0.196584 1
"4574" -0.094914 -1.077062 1
"6204" 0.391146 -1.052456 1
"3182" -0.523988 -0.237412 0
"7005" 0.621383 0.176672 0
"6176" 0.381782 -0.296862 0
"8189" 0.958583 -0.693061 1
"4872" -0.00826 1.071345 1
"6545" 0.494561 -1.470323 1
"9965" 1.488108 0.29304 1
"9814" 1.445856 -1.20416 1
"259" -1.419781 0.466764 1
"936" -1.210929 -1.13185 1
"2184" -0.821064 -0.147084 0
"3183" -0.523817 -0.4446 0
"8609" 1.077089 -1.14033 1
"6639" 0.520941 -0.054656 0
"8580" 1.069044 -1.492441 1
"2025" -0.867657 -0.48809 1
"2767" -0.649812 0.975706 0
"3783" -0.343443 1.458416 1
"6753" 0.549178 -1.010492 1
"9847" 1.456015 -0.170953 1
"9344" 1.305202 -0.016573 1
"6536" 0.492891 -0.581697 0
"8039" 0.916506 0.684819 0
"8623" 1.080747 0.006572 1
"2691" -0.673211 0.702994 0
"370" -1.381162 0.101697 1
"2101" -0.843003 1.214807 1
"8384" 1.012172 0.150853 0
"3595" -0.401583 -0.050717 0
"8186" 0.957302 1.139247 1
"7691" 0.813194 1.240312 1
"1798" -0.939987 -0.540694 1
"1831" -0.927198 1.148228 1
"3069" -0.559199 0.311896 0
"8158" 0.948198 1.392737 1
"6787" 0.559083 -0.711473 1
"3180" -0.524154 -0.325162 0
"8496" 1.042802 -0.212172 1
"4129" -0.234874 1.389789 1
"1031" -1.178896 -0.212096 1
"5361" 0.146529 -1.240707 1
"353" -1.385579 0.839159 1
"120" -1.462358 -0.845109 1
"6129" 0.367517 -1.015715 1
"2002" -0.872105 -0.257768 1
"6707" 0.538293 -0.357232 0
"6671" 0.529847 0.317572 0
"8916" 1.174588 0.280177 1
"4904" 0.003434 -0.036061 0
"5382" 0.151999 -0.298359 0
"5337" 0.135041 0.631004 0
"1723" -0.961106 -0.057106 0
"3642" -0.385837 -0.716821 1
"7069" 0.635887 -0.05117 0
"4741" -0.046233 -1.282338 1
"65" -1.482275 0.3567 1
"7273" 0.69507 0.877258 0
"7719" 0.822847 -0.035222 0
"7313" 0.706094 1.410276 1
"2438" -0.745849 -0.781737 1
"1010" -1.185313 1.489212 1
"2529" -0.720105 0.250266 0
"1106" -1.159804 -1.121106 1
"7322" 0.709928 -0.624461 1
"6602" 0.511938 0.114263 0
"144" -1.455265 1.009661 1
"2613" -0.694764 0.920199 0
"2686" -0.67378 -1.293679 1
"6212" 0.392437 -1.360835 1
"7542" 0.770149 1.037733 0
"6990" 0.618552 -0.445379 0
"2921" -0.602731 -0.23362 0
"1773" -0.946936 -0.231635 1
"7351" 0.71962 -0.352866 0
"5008" 0.031618 1.049568 0
"1819" -0.930121 -0.328937 1
"8388" 1.013218 -1.479829 1
"3885" -0.312709 1.335904 1
"3010" -0.578017 -1.153016 1
"9579" 1.379363 0.614419 1
"8864" 1.157222 -0.641253 1
"4802" -0.0274 -0.301614 0
"5832" 0.284075 -0.374418 0
"5772" 0.266953 -0.421271 0
"4243" -0.196831 -1.164049 1
"7872" 0.86845 -1.045225 1
"7778" 0.841756 1.33408 1
"62" -1.483188 0.80941 1
"5494" 0.18367 1.024275 0
"5193" 0.091381 -1.123212 1
"15" -1.494983 -1.030786 1
"178" -1.444856 -0.087786 1
"8599" 1.073864 1.170367 1
"8151" 0.945983 0.04833 0
"984" -1.192611 0.873216 1
"897" -1.222667 -0.76712 1
"2344" -0.775965 0.980504 0
"8251" 0.976695 -0.618788 1
"225" -1.431312 -0.831749 1
"1770" -0.947296 1.355799 1
"6024" 0.336875 -0.685507 0
"7968" 0.895697 -0.233903 1
"5090" 0.05842 -1.05181 1
"3995" -0.279111 -0.321788 0
"6328" 0.426879 -0.567689 0
"4440" -0.137953 1.302817 1
"9388" 1.318951 1.480845 1
"2618" -0.69312 1.141432 0
"4983" 0.023054 -0.238392 0
"5581" 0.209462 -0.467265 0
"7787" 0.843927 0.193094 0
"1541" -1.018379 0.299067 0
"5637" 0.225839 -1.054519 1
"4473" -0.126493 -1.433011 1
"4538" -0.10555 -0.809445 0
"7918" 0.881887 1.384394 1
"4897" 0.000929 0.899647 0
"804" -1.251034 -0.016883 1
"2758" -0.656971 0.198502 0
"7618" 0.794157 0.65772 0
"1879" -0.913746 -0.177523 1
"9513" 1.359897 -1.422126 1
"5422" 0.161386 -1.430259 1
"8081" 0.928056 1.448197 1
"4385" -0.154452 -0.974561 1
"6866" 0.583392 -0.455468 0
"5703" 0.24542 0.689985 0
"2096" -0.845271 -0.904703 1
"4019" -0.273287 -1.060617 1
"4630" -0.07934 1.101229 1
"9141" 1.240147 0.727122 1
"1250" -1.114217 -0.459674 1
"6289" 0.415708 0.450698 0
"847" -1.236418 0.554468 1
"2771" -0.648421 -0.464505 0
"6921" 0.597641 1.021085 0
"8901" 1.168844 -0.039748 1
"4553" -0.098711 1.100767 0
"560" -1.32621 -0.343647 1
"7090" 0.641034 -0.837944 1
"1540" -1.019794 0.880148 0
"4306" -0.179941 -1.14271 1
"1743" -0.95412 0.972237 0
"1090" -1.164255 0.913589 1
"410" -1.37035 -0.836623 1
"1038" -1.177401 -1.394266 1
"9319" 1.297422 0.889514 1
"4076" -0.252229 -1.397443 1
"2542" -0.716397 -0.403458 0
"8787" 1.134383 -1.374758 1
"1558" -1.012679 -0.700121 1
"2035" -0.864243 -1.228445 1
"1276" -1.105994 1.262134 1
"4462" -0.129168 0.614869 0
"9097" 1.22705 0.527177 1
"5617" 0.218963 -1.023193 1
"266" -1.417144 -0.600244 1
"6665" 0.528592 1.495771 1
"1348" -1.082711 1.089807 1
"4895" 0.000826 -0.526679 0
"8344" 1.002839 0.498877 0
"4323" -0.17507 0.278073 0
"5487" 0.182499 -0.196368 0
"8334" 0.999285 1.28062 1
"566" -1.324014 0.138277 1
"8017" 0.909453 0.854129 0
"4602" -0.0856 -0.397303 0
"1703" -0.96665 0.376674 0
"3391" -0.457195 0.46795 0
"9420" 1.327794 -0.285563 1
"2698" -0.671686 0.680367 0
"9571" 1.378027 1.133439 1
"2335" -0.778152 -0.637465 1
"875" -1.228524 -0.43357 1
"3007" -0.578232 -0.805766 1
"6604" 0.512302 -1.332802 1
"3237" -0.506191 -0.215854 0
"2922" -0.602649 0.050722 0
"1468" -1.047372 0.425866 0
"5181" 0.088154 -0.674748 0
"7513" 0.763262 1.079 0
"5684" 0.239544 -0.456888 0
"6793" 0.560995 -0.61874 1
"7155" 0.661497 1.224108 1
"3079" -0.556115 0.112982 0
"4060" -0.257996 1.190336 1
"9423" 1.328833 -0.235715 1
"2836" -0.629027 -0.759597 1
"1512" -1.030351 -1.359257 1
"578" -1.321316 0.28066 1
"8058" 0.921297 0.79296 0
"1817" -0.931634 -1.417566 1
"446" -1.361193 0.449302 1
"7434" 0.742228 0.118799 0
"9935" 1.478682 1.017533 1
"1567" -1.010103 -1.174506 1
"1493" -1.036907 0.555661 0
"1508" -1.031698 1.35895 1
"4688" -0.061007 0.045373 0
"2946" -0.596757 -1.239079 1
"9236" 1.268365 0.960981 1
"3099" -0.548222 0.980942 0
"725" -1.274922 -0.77662 1
"6245" 0.403487 0.257923 0
"5275" 0.119132 -0.503971 0
"7270" 0.694458 -0.471661 1
"3969" -0.289421 -1.496795 1
"7701" 0.818145 0.082925 0
"845" -1.237267 -1.233191 1
"5183" 0.088557 -1.343088 1
"3633" -0.388835 0.76175 0
"6523" 0.486991 1.278378 1
"4673" -0.066649 -0.847589 0
"1963" -0.887229 -0.546194 1
"9542" 1.37072 0.801702 1
"5915" 0.306464 -0.062021 0
"8170" 0.952706 1.022398 0
"2993" -0.582135 0.916674 0
"8988" 1.197596 1.393298 1
"6869" 0.585089 1.130427 0
"1613" -0.994372 0.311827 0
"7874" 0.868727 -0.17482 0
"5376" 0.151278 -1.151355 1
"3616" -0.393394 -0.151991 0
"2995" -0.580929 -0.77935 1
"3179" -0.524298 -1.476552 1
"5114" 0.067655 -1.457553 1
"5660" 0.232089 -0.613594 0
"9806" 1.442904 -1.03373 1
"8095" 0.931865 1.205662 1
"3073" -0.558334 1.078125 0
"6362" 0.439207 0.087224 0
"2133" -0.833801 0.273049 0
"9951" 1.483481 0.313387 1
"4699" -0.05798 1.016043 0
"1550" -1.015473 -0.058461 1
"666" -1.290893 -0.765447 1
"1719" -0.961745 -1.377748 1
"1412" -1.062836 -0.411819 1
"4164" -0.223996 0.675297 0
"832" -1.240242 1.492885 1
"6151" 0.37441 -0.377046 0
"6794" 0.5615 -0.633092 1
"8487" 1.040511 1.313141 1
"8960" 1.187217 1.065234 1
"8032" 0.915271 -0.384086 1
"9111" 1.229887 0.386807 1
"184" -1.443282 0.831158 1
"6458" 0.467677 -1.105645 1
"6817" 0.56824 -0.432096 0
"4884" -0.002673 0.417872 0
"5746" 0.259853 0.287313 0
"1920" -0.899673 0.374971 0
"5354" 0.141986 -0.679152 0
"5875" 0.29712 1.293303 1
"9589" 1.381926 0.104159 1
"7000" 0.61987 0.926712 0
"7202" 0.674853 -0.499882 1
"9109" 1.229721 0.150552 1
"1136" -1.151134 -0.23894 1
"2846" -0.627039 -0.763676 1
"7953" 0.890766 -0.976186 1
"7479" 0.753632 1.361782 1
"4013" -0.275376 -0.78883 1
"4953" 0.015018 1.332929 1
"4781" -0.03348 -0.632675 0
"1244" -1.118292 -0.009034 1
"8915" 1.17423 0.277908 1
"1352" -1.08144 -1.246588 1
"430" -1.365165 0.157253 1
"1078" -1.167807 -0.914588 1
"1058" -1.1723 -1.459952 1
"2356" -0.774401 -0.33231 0
"3383" -0.459384 0.023319 0
"5224" 0.098778 0.914358 0
"1036" -1.177975 1.235216 1
"1373" -1.074102 1.089296 1
"2201" -0.818509 -0.550797 1
"6422" 0.456454 0.843985 0
"1895" -0.908216 -0.326442 1
"2190" -0.820638 -0.421942 1
"2576" -0.704175 -1.021219 1
"2471" -0.737574 -1.33457 1
"3835" -0.328034 -0.702276 0
"8754" 1.123719 0.032542 1
"9131" 1.236172 -1.051134 1
"3685" -0.373551 -0.833689 1
"8679" 1.098132 0.591969 0
"3718" -0.363039 -1.240683 1
"9811" 1.444998 -1.110751 1
"1662" -0.978599 0.723739 0
"8411" 1.021213 -0.927464 1
"3028" -0.571358 -1.018939 1
"972" -1.195601 -1.207584 1
"4117" -0.239801 -1.39202 1
"5852" 0.290494 -1.497695 1
"4898" 0.000956 1.380347 1
"8791" 1.13571 0.359225 1
"8770" 1.128084 0.022697 1
"1733" -0.956762 -1.290345 1
"5067" 0.049209 1.474695 1
"3524" -0.417709 0.661474 0
"1557" -1.013349 1.483585 1
"5686" 0.23998 -0.060618 0
"8643" 1.08613 -0.753813 1
"5396" 0.15531 -1.145552 1
"8163" 0.950169 -1.131147 1
"5352" 0.141454 -1.174271 1
"4605" -0.085352 -0.241619 0
"4139" -0.232028 -0.201585 0
"2630" -0.690088 0.058949 0
"8448" 1.030303 -0.049197 1
"9144" 1.240666 1.04948 1
"9795" 1.43979 -0.138051 1
"4631" -0.078878 0.115897 0
"7923" 0.882545 1.203945 1
"7725" 0.825307 -1.138557 1
"5779" 0.269055 -0.005826 0
"4318" -0.176228 0.696049 0
"530" -1.335037 -0.653641 1
"7952" 0.890545 1.489269 1
"4664" -0.068254 -1.072713 1
"4755" -0.04102 -1.273785 1
"3473" -0.43445 -0.539001 0
"9260" 1.278813 -0.280931 1
"2540" -0.716446 -0.726967 1
"6017" 0.335473 0.886624 0
"4359" -0.164199 0.127311 0
"4531" -0.108073 -0.534672 0
"4725" -0.050585 -0.303007 0
"8082" 0.928309 -1.447282 1
